"","avg_bed","tract_homevalue_2020","tract_medage_2020","tract_medincome_2020","tract_medincome_2010","foreclosure_pc_2010","pct_built_2020_later","pct_built_2010_2019","pct_built_2000_2009","pct_built_1990_1999","pct_built_1980_1989","pct_built_1970_1979","pct_built_pre_1960","pct_0_bd","pct_1_bd","pct_2_bd","pct_3_bd","pct_4_more_bd","poverty_2010","poverty_2020","nhwhite_2010","nhwhite_2020","mortgaged_2010","mortgaged_2015","mortgaged_2020","ownoccupied_2010","ownoccupied_2015","ownoccupied_2020","mortgage_change_2010_2015","mortgage_change_2015_2020","mortgage_change_2010_2020","ownoccupied_change_2010_2015","ownoccupied_change_2015_2020","ownoccupied_change_2010_2020","poverty_change_2010_2020","nhwhite_change_2010_2020","medincome_change_2010_2015","medincome_change_2015_2020","medincome_change_2010_2020","pop_change_pct","foreclosure_pc_2020"
"50",1,0.483841519079788,0.54006968641115,0.504219649883104,0.5531755518368,0.577777777777778,0,0.0814293371241374,0.0286769320151876,0.121025827221976,0.600947900295561,1,0.0787986696791624,0,0,0.0251519063400252,0.324117908967256,0.86501194498148,0.074239939306713,0.038711093798629,0.0665621820607319,0.0795750713430912,0.865281683977707,0.825942078630251,0.897677993527508,0.934105781152018,0.901364068030735,0.925542276966233,0.451658728342866,0.562528664145749,0.552168757037337,0.446167722191685,0.542743296126289,0.482003342251954,0.358213719255051,0.602842296990218,0.322629350181358,0.434737676837642,0.306081389074226,0.166537961249248,0.626392342234411
"51",1,0.585356947233887,0.742160278745645,0.646319210811427,0.6454856960714,0.64780728844966,0,0.0515594625429745,0.0341642610770715,0.229626547673674,0.559577954901817,0.473730788518835,0.303236932643824,0,0,0,0.218004394165872,0.974238339093667,0.0904007025882503,0.31515522385756,0.401014604642979,0.424238805970149,0.859309550371517,0.785950551199178,0.90122052704577,0.933381842631844,0.834303736050461,0.978293763589818,0.374607056530415,0.663257225711157,0.535140053795923,0.295553349755296,0.875094106920984,0.582047562059663,0.532043353567535,0.585519234127355,0.510045580072646,0.3743078274597,0.388766214595118,0.334994160515699,0.646327349794841
"52",1,0.59430345079423,0.714285714285714,0.52762730227519,0.700366563072755,0.380915413229824,0,0.316510255740327,0.299080451353151,0.585466394748761,0.123385494632691,0.0491731358775032,0.191913050898076,0,0.0532445923460899,0.0467067971227705,0.129030035086143,0.989369569236458,0.0195287010237039,0.0654306511928344,0.163573631673515,0.323180467091295,0.890952935187167,0.92391695531031,0.939031210379144,0.929187799494472,0.966353677621283,0.982472715140901,0.613908048025132,0.425860661739601,0.530632354744745,0.605383618289793,0.521331285234611,0.597959410254187,0.414770356459477,0.831886226186487,0.426879758547116,0.250253762761967,0.180620973250214,0.224264901396305,0.781784368130884
"53",1,0.534599233156838,0.48780487804878,0.585670297086161,0.543939756155869,0.504570383912249,0.311543367346939,0.387193402472241,0.351566869616632,0.186525385894837,0.168345152999884,0.533857272812662,0.108996106803926,0,0.0375007145715429,0.041627461795529,0.22535902105925,0.91848021259786,0.206694926346099,0.149091128521803,0.143748625423423,0.10475409662755,0.766159681790132,0.813271999105195,0.930397689016311,0.867432925451199,0.911504424778761,0.965068031930817,0.660796742463713,0.663977990046935,0.313197838644573,0.626431047495604,0.624671479211341,0.684637468051248,0.338604810228862,0.510250551302787,0.303914187884135,0.573662883515486,0.436164330752593,0.344449753402815,0.753582557547884
"54",1,0.477816322804455,0.484320557491289,0.379705764954097,0.452004143756475,0.604362329997434,0,0.0374583101855829,0.479207814171139,0.292681397900016,0.0826706304967175,0.114104458155905,0.445123384253819,0.0300135752190546,0.0137280137280137,0.0168593303728439,0.407746826878829,0.783460383460383,0.377445550879726,0.193354077081668,0.182520242890014,0.0909261817689286,0.736582125685308,0.803975139401492,0.841518984162072,0.827178712566555,0.903417533432392,0.887862395716694,0.710595892501575,0.489985863866098,0.407048442216487,0.702991371883786,0.432210412792057,0.61797665997199,0.247635859791361,0.420594919568727,0.183659156586507,0.491081648565452,0.243440235494712,0.414917916486795,0.574648123916878
"55",1,0.461383969326274,0.56794425087108,0.499355648058391,0.538744123037692,0.556346456692913,0,0.0122260399821604,0.0784241361812059,0.672333414782253,0.349162732263635,0.148453227292031,0.268915252098189,0.0250005874198172,0.0882136731193335,0.038235858990576,0.323797131559077,0.802891029306124,0.0138291720463348,0.0879165321095577,0.0822487620157297,0.186514991181658,0.689334536234606,0.671864986114078,0.796727215784529,0.752604418902485,0.768073951434879,0.873257946209888,0.522160632520526,0.698410308384616,0.394249106018789,0.571434309467152,0.766076214296352,0.734640660639027,0.433864798284437,0.749959495205502,0.314300280737458,0.451598705097891,0.316957303130246,0.216294680362603,0.570768306729067
"56",0.333333333333333,0.547927697644696,0.67595818815331,0.281080002280892,0.340760219937844,0.819002781938797,0,0.388318836924122,0.441453838537476,0.0142725416991089,0.111658824576364,0.216141284159249,0.386879959507253,0.305771511094091,0.591252465957754,0.360388103062404,0.195036294707316,0.340124304422048,0.176958456413574,0.120284356267641,0.159929471939034,0.273492149758454,0.577175912677323,0.456000177603848,0.459228457356689,0.665286707359068,0.533414020598984,0.527724862724894,0.298230300786299,0.457301119902179,0.750917726850398,0.244340978417798,0.453891061187514,0.257062735672283,0.340309091475735,0.757220848016282,0.244643531551369,0.419027855160306,0.225258191460512,0.362625142425972,0.578591897863753
"57",0.666666666666667,0.29249589191163,0.581881533101045,0.195837372412613,0.187831699737031,0.370668815471394,0,0.012928261141958,0,0.275413026163867,0.101974336057718,0.26546188330346,0.667657474397393,0.103228371237846,0.335809293487649,0.295502965394138,0.591322252542269,0.237032214057607,0.220393143179003,0.408724597370688,0.0903905732693981,0.0642081823671497,0.563772180547248,0.423901979305496,0.485897559626062,0.591055587314188,0.51253509827517,0.534121283773674,0.257069045805842,0.590581989695164,0.681358417110686,0.371970944645606,0.529463658356366,0.412336339373685,0.502909239885977,0.53654827662068,0.352793888572941,0.417682908308557,0.312685051013808,0.176109956846085,0.321856489015884
"58",1,0.40807011137484,0.581881533101045,0.466328334378742,0.334998804685632,0.43986531986532,0,0.0249416919853792,0.0474041175672815,0.288322544841156,0.302259909045358,0.401339805873793,0.446596656211911,0,0.133303710286603,0.106571912948274,0.443447038761744,0.634665231088248,0.154612976052545,0.106045978919477,0.0854969738162281,0.0609544851966416,0.715481076953221,0.765627603716934,0.787009828352704,0.773658023444915,0.87040950502489,0.805274080739631,0.673641563076853,0.459139208763149,0.459104405822968,0.754231042778566,0.293729649377803,0.566862645259258,0.346554237198794,0.539717676360558,0.393791454292647,0.635372118959103,0.591068277520351,0.338115729695066,0.50833883238129
"59",0.333333333333333,0.26620412634654,0.466898954703833,0.245224382733649,0.199816718463623,0.467372240701542,0,0,0.143761308133806,0.0533912466039585,0.361871193480084,0.515885358121807,0.478774305056482,0.133559447134183,0.216988912306424,0.793307097989587,0.425151582476316,0.074680789241405,0.134984623327986,0.243538953016906,0.108632475613566,0.021170789163722,0.436373649177135,0.3783894343151,0.406818196155617,0.504362556378461,0.436665245808468,0.452013850219276,0.459069798688329,0.522313523972985,0.577031662062235,0.40408203580249,0.510922713546081,0.426164795825868,0.452555810522687,0.434832551644511,0.25008610126155,0.596683699369212,0.408046855605901,0.209193206824867,0.704474328985617
"60",0.666666666666667,0.385247398210699,0.679442508710801,0.222917260648914,0.214287991074986,0.449465648854962,0,0,0.111041339146674,0.359742421790099,0.190690279072318,0.415265405091983,0.427873319890426,0,0.549570647931304,0.126323044355831,0.256313559007559,0.56480313857363,0.0405000323208105,0.383223612651458,0.0886582407392995,0.0910437634001766,0.63122649660378,0.382315712960874,0.533297163525605,0.706591816624636,0.468725718725719,0.560690562062245,0,0.791533081781114,0.72733937502032,0,0.724620915478518,0.238964898341278,0.612909553311656,0.583279637748007,0.444795759619533,0.36194486739015,0.323154569672676,0.252323736709285,0.423932388357209
"61",1,0.519262369910535,0.651567944250871,0.423322118948509,0.538457247589449,0.442562091503268,0,0,0.240506710051227,0.0718493946386379,0.419293483511563,0.604487069205737,0.333350135551898,0,0,0.0622163772126093,0.390218134409976,0.781577879543215,0.0602653624960377,0.402091768476676,0.149745435022247,0.124002157497303,0.853348233081296,0.77796717660867,0.696386620772686,0.96598004973527,0.927942353883107,0.814255460451117,0.370681073198133,0.231029108627045,0.867020244710835,0.431370854896796,0.159524454545411,0.212357151780275,0.611589639501266,0.531236353547582,0.238115485551416,0.404909031800237,0.20586306875754,0.175484694511307,0.593095172138979
"62",0.666666666666667,0.364433083805003,0.327526132404181,0.174801847522381,0.266347916168619,0.512319411610192,0,0.0328945603686685,0,0.0566726476346908,0.330271674451641,0.507692620782287,0.56295069359186,0.0922490029478065,0.365280289330922,0.436319909421175,0.398805949139466,0.288862742976667,0.30275152554156,0.295385348968691,0.0712474781801901,0.0316196878380467,0.505140973277268,0.371534307343652,0.411345855812195,0.543623686041353,0.401750124564026,0.397053763833355,0.278221667619657,0.548207559428787,0.697233785026858,0.232188382847788,0.454599344648915,0.247589739948134,0.36877647198827,0.516581095392323,0.207136438619171,0.344442785117929,0.122254343856125,0.331878133461632,0.449484201623875
"63",0.333333333333333,0.273324812853752,0.320557491289199,0.144705479842618,0.08267591043111,0.218279859800485,0,0.0974025752409887,0.0595038508458019,0.444639478062504,0.324533325933797,0.389425317659465,0.281324930506928,0.0934903093390027,0.705012898277906,0.757515515934257,0.174975247728313,0.0730562751060555,0.602758079041659,0.278598408414223,0.0707960584613348,0.0240155835259868,0.177353519271277,0.180485079134952,0.238184610310638,0.193682657827587,0.183832709113608,0.219148926163918,0.628952586135196,0.611090943771444,0.378069146956044,0.562452250697603,0.562541120165831,0.590506753409297,0.145582534435532,0.504970629615883,0.733533034261777,0.28333060686395,0.435876937435531,0.278435602631138,0.24688658354271
"64",0.333333333333333,0.312579879496075,0.40418118466899,0.0739579175457604,0.0981114032990677,0.267358588479502,0,0.0206871154902307,0.146425208626559,0.196899409513506,0.251454675446042,0.437735397321072,0.464052847629274,0.405102163922919,0.818025849250829,0.406525992995168,0.23875261960417,0.123178884988333,0.375960431020948,0.664052840154213,0,0.0279453006294769,0.318131824687884,0.247938637303557,0.30016491323027,0.328136512010305,0.264734686609687,0.270034304311344,0.444957330216819,0.590742729259519,0.53588738286182,0.429139837219284,0.48027704053982,0.426084254370603,0.564102808137071,0.633936193707094,0.370324775257243,0.280593801674715,0.175653147682146,0.116836580091846,0.404378110423713
"65",0.333333333333333,0.333029030491145,0.463414634146341,0.0736328904601699,0.135620368156825,0.123905723905724,0,0.0341138182047273,0.0444209490664258,0.187470615890926,0.185572277963582,0.396988427334086,0.578993290949813,0.0281377267678637,0.79021879021879,0.355161628810277,0.233890729610808,0.286305536305536,0.302714079465427,0.378275174511207,0.0673149875014133,0.0495982316534041,0.207850670107628,0.211435720565362,0.249554587350052,0.243195418408038,0.251880626464422,0.323364126007199,0.626432252497172,0.564189733039197,0.415701723014747,0.600254223021168,0.664244601076216,0.689801361294888,0.424347841961819,0.552687561117506,0.0221573215334579,0.485832432187945,0.0966718035972569,0.187033432509823,0.293492787298162
"66",0.333333333333333,0.239547197370823,0.362369337979094,0.150675714204254,0.1157223683162,0.817136886102403,0,0,0.00831799964711515,0.047586262050514,0.0619579583721224,0.263322504723705,0.852211840154467,0.0128795367885891,0.329896907216495,0.666447080364606,0.528822312420357,0.0526654330778042,0.158670000152838,0.358683697187975,0.0229907124927063,0.0194359903381642,0.556580995078171,0.410773950549784,0.518626907073509,0.588819924110549,0.475298179535468,0.565541824866939,0.244339615526986,0.693116741042831,0.613196421824109,0.292662813267797,0.719933933569404,0.475409736800455,0.512981967548393,0.580267746663205,0.290121005371449,0.514001221552536,0.361152294804135,0.252723924316049,0.645736825026638
